subj_idx,session,block,trial,stimulus,response,rt,prevstim,prevresp,prevrt
21,2,12,117,1,0,1.031,1,1,1.98696053007233
21,2,12,118,1,0,0.741,1,-1,-1.03370324771371
21,2,12,119,1,0,0.941,1,-1,-2.44366466241801
21,2,13,1,1,0,1.681,1,-1,1.15359961595236
21,2,13,2,-1,0,2.421,1,-1,1.05320843340064
21,2,13,3,1,0,2.101,-1,-1,2.61048222076671
21,2,13,4,1,1,2.151,1,-1,2.00528655139965
21,2,13,5,1,0,1.862,1,1,2.10568954021169
21,2,13,6,1,1,2.362,1,-1,1.489759986905
21,2,13,7,1,1,1.321,1,1,2.50515914498971
21,2,13,8,-1,0,1.371,1,1,0.0243950333271596
21,2,13,9,1,0,1.141,-1,-1,0.182991961171163
21,2,13,10,-1,0,1.551,1,-1,-0.600935931207784
21,2,13,11,-1,1,1.471,-1,-1,0.709605985566755
21,2,13,12,1,0,1.21,-1,1,0.483533930633503
21,2,13,13,1,0,1.101,1,-1,-0.35028398629797
21,2,13,14,1,0,1.361,1,-1,-0.75327817329714
21,2,13,15,-1,0,1.201,1,-1,0.151740443117003
21,2,13,16,1,0,2.391,-1,-1,-0.382155096349372
21,2,13,19,-1,0,1.702,-1,-1,0.764301651162795
21,2,13,20,1,1,1.471,-1,-1,1.1062080525658
21,2,13,21,-1,0,1.271,1,1,0.483533930633503
21,2,13,22,-1,0,1.151,-1,-1,-0.140322093313912
21,2,13,23,1,0,1.021,-1,-1,-0.563684924324144
21,2,13,24,-1,1,1.501,1,-1,-1.07531116287787
21,2,13,25,-1,0,1.321,-1,1,0.569719999981785
21,2,13,26,-1,0,1.111,-1,-1,0.0243950333271596
21,2,13,27,1,1,1.691,-1,-1,-0.714679914855385
21,2,13,28,1,0,1.972,1,1,1.07852842637739
21,2,13,29,1,1,1.512,1,-1,1.73478456866709
21,2,13,30,-1,0,1.831,1,1,0.600890613950424
21,2,13,31,1,0,1.802,-1,-1,1.41808915247299
21,2,13,32,-1,0,2.081,1,-1,1.34993509782859
21,2,13,33,-1,0,1.121,-1,-1,1.9644546925097
21,2,13,34,-1,1,1.431,-1,-1,-0.676427523593801
21,2,13,35,1,0,1.531,-1,1,0.365843822287823
21,2,13,36,-1,1,1.421,1,-1,0.654200427805398
21,2,13,37,1,0,1.271,-1,1,0.335907245881254
21,2,13,38,1,0,1.131,1,-1,-0.140322093313912
21,2,13,39,1,0,1.331,1,-1,-0.638514856100992
21,2,13,40,-1,0,1.351,1,-1,0.0565892907464183
21,2,13,41,-1,0,1.36,-1,-1,0.120258454559226
21,2,13,42,1,1,1.241,-1,-1,0.148602671346903
21,2,13,43,-1,0,1.141,1,1,-0.242292028211553
21,2,13,44,-1,0,1.161,-1,-1,-0.600935931207784
21,2,13,45,1,0,1.161,-1,-1,-0.526756162021036
21,2,13,46,1,0,1.061,1,-1,-0.526756162021036
21,2,13,47,1,0,1.281,1,-1,-0.911258764929365
21,2,13,48,1,1,1.02,1,-1,-0.106866292761285
21,2,13,49,-1,0,1.08,1,1,-1.07949434626114
21,2,13,50,-1,0,1.411,-1,-1,-0.835488604193866
21,2,13,51,1,1,1.241,-1,-1,0.305759251223421
21,2,13,52,-1,0,1.081,1,1,-0.242292028211553
21,2,13,53,-1,0,1.121,-1,-1,-0.831537712379208
21,2,13,54,-1,0,1.001,-1,-1,-0.676427523593801
21,2,13,55,1,0,1.191,-1,-1,-1.15976373513296
21,2,13,56,1,1,1.672,1,-1,-0.417848768350334
21,2,13,57,-1,0,1.151,1,1,1.03029132216931
21,2,13,58,-1,0,1.01,-1,-1,-0.563684924324144
21,2,13,59,1,0,1.561,-1,-1,-1.12155319189977
21,2,13,60,-1,0,1.22,1,-1,0.737041416122158
21,2,13,61,-1,1,1.161,-1,-1,-0.315148493297535
21,2,13,62,1,0,1.021,-1,1,-0.526756162021036
21,2,13,63,-1,1,0.931,1,-1,-1.07531116287787
21,2,13,64,1,0,1.04,-1,1,-1.46924256043576
21,2,13,65,1,0,0.831,1,-1,-0.996599735813137
21,2,13,66,-1,1,1.551,1,-1,-1.95431981007121
21,2,13,67,-1,0,1.421,-1,1,0.709605985566755
21,2,13,68,-1,0,0.961,-1,-1,0.335907245881254
21,2,13,69,-1,0,1.061,-1,-1,-1.33385262002846
21,2,13,70,-1,0,1.121,-1,-1,-0.911258764929365
21,2,13,71,1,1,0.821,-1,-1,-0.676427523593801
21,2,13,72,-1,0,1.631,1,1,-2.00600250308664
21,2,13,73,1,0,0.911,-1,-1,0.924305575501623
21,2,13,74,1,0,1.491,1,-1,-1.56194844685044
21,2,13,75,-1,1,0.941,1,-1,0.541184209897035
21,2,13,76,-1,0,1.261,-1,1,-1.42363381142492
21,2,13,77,1,0,0.97,-1,-1,-0.174042160431254
21,2,13,78,-1,0,1.161,1,-1,-1.29405901783713
21,2,13,79,-1,0,1.351,-1,-1,-0.526756162021036
21,2,13,80,-1,0,1.071,-1,-1,0.120258454559226
21,2,13,81,1,0,1.301,-1,-1,-0.871212145724885
21,2,13,82,1,0,1.971,1,-1,-0.040731146639955
21,2,13,83,1,1,1.711,1,-1,1.73261924358844
21,2,13,84,1,1,1.301,1,1,1.12872228272322
21,2,13,85,-1,0,1.11,1,1,-0.040731146639955
21,2,13,86,1,0,0.96,-1,-1,-0.718524073873392
21,2,13,87,-1,1,0.93,1,-1,-1.33829711631855
21,2,13,88,-1,0,0.89,-1,1,-1.47383035056139
21,2,13,89,1,0,0.92,-1,-1,-1.66150621196654
21,2,13,90,-1,0,1.011,1,-1,-1.51998148438786
21,2,13,91,1,0,0.951,-1,-1,-1.11732861134617
21,2,13,92,-1,0,1.111,1,-1,-1.37850719352373
21,2,13,93,1,0,1.391,-1,-1,-0.714679914855385
21,2,13,94,1,1,0.941,1,-1,0.244816912884671
21,2,13,95,-1,1,0.901,1,1,-1.42363381142492
21,2,13,96,-1,0,1.361,-1,1,-1.60906744951217
21,2,13,97,-1,0,1.011,-1,-1,0.151740443117003
21,2,13,98,-1,0,0.83,-1,-1,-1.11732861134617
21,2,13,99,1,1,0.79,-1,-1,-1.95946001334249
21,2,13,100,-1,0,1.07,1,1,-2.17031463836214
21,2,13,101,-1,1,0.941,-1,-1,-0.875199944521202
21,2,13,102,1,0,0.801,-1,1,-1.42363381142492
21,2,13,103,1,0,1.331,1,-1,-2.11128375267412
21,2,13,104,-1,0,0.86,1,-1,0.0565892907464183
21,2,13,105,1,1,1.061,-1,-1,-1.80788415104618
21,2,13,106,-1,0,0.941,1,1,-0.911258764929365
21,2,13,107,1,0,1.441,-1,-1,-1.42363381142492
21,2,13,108,1,1,1.371,1,-1,0.395571925022966
21,2,13,109,1,0,1.801,1,1,0.182991961171163
21,2,13,110,1,1,0.81,1,-1,1.34756544009301
21,2,13,111,-1,1,0.701,1,1,-2.0635856218019
21,2,13,112,-1,0,1.031,-1,1,-2.68055973821134
21,2,13,113,-1,1,1.621,-1,-1,-1.03370324771371
21,2,13,114,1,0,1.121,-1,1,0.898051259655795
21,2,13,115,1,0,1.281,1,-1,-0.676427523593801
21,2,13,116,1,0,0.981,1,-1,-0.106866292761285
21,2,13,117,1,1,1.041,1,-1,-1.24592081291668
21,2,13,118,1,0,1.081,1,1,-0.992496959619369
21,2,13,119,-1,0,1.071,1,-1,-0.831537712379208
22,1,1,1,-1,0,1.351,1,-1,-0.0829189456827773
22,1,1,2,-1,0,1.09,-1,-1,-0.0829189456827773
22,1,1,3,1,1,1.211,-1,-1,-1.15053108007029
22,1,1,4,1,1,1.201,1,1,-0.626994511641315
22,1,1,5,-1,0,0.92,1,1,-0.668232992746263
22,1,1,6,-1,0,0.95,-1,-1,-1.99380585365741
22,1,1,7,1,1,0.951,-1,-1,-1.83422000161899
22,1,1,8,1,1,0.94,1,1,-1.82898766833703
22,1,1,9,1,1,0.881,1,1,-1.88684834802737
22,1,1,10,-1,0,0.971,1,1,-2.20923093603871
22,1,1,11,1,1,0.811,-1,-1,-1.72548065806375
22,1,1,12,1,0,0.901,1,1,-2.62097098981149
22,1,1,13,-1,0,0.981,1,-1,-2.09759140380662
22,1,1,14,-1,0,0.98,-1,-1,-1.67452393845104
22,1,1,15,1,1,0.871,-1,-1,-1.67959617991647
22,1,1,16,1,1,1.041,1,1,-2.2660047526462
22,1,1,17,-1,0,0.85,1,1,-1.379284009258
22,1,1,18,1,0,0.98,-1,-1,-2.38738204816684
22,1,1,19,1,1,1.06,1,-1,-1.67959617991647
22,1,1,20,-1,0,0.941,1,1,-1.28933075818598
22,1,1,21,1,1,1.041,-1,-1,-1.88156038120726
22,1,1,22,-1,0,0.841,1,1,-1.379284009258
22,1,1,23,-1,0,0.83,-1,-1,-2.44032162661173
22,1,1,24,1,1,0.781,-1,-1,-2.50580031701284
22,1,1,25,1,0,0.931,1,1,-2.80843032909808
22,1,1,26,-1,0,1.061,1,-1,-1.93469477898926
22,1,1,27,-1,1,0.911,-1,-1,-1.28464114697026
22,1,1,28,1,1,0.941,-1,1,-2.04269755372702
22,1,1,29,-1,0,1.111,1,1,-1.88156038120726
22,1,1,30,-1,0,1.061,-1,-1,-1.05562590226636
22,1,1,31,-1,1,0.78,-1,-1,-1.28464114697026
22,1,1,32,-1,0,1.051,-1,1,-2.8148023124499
22,1,1,33,1,1,0.951,-1,-1,-1.33173744897436
22,1,1,34,-1,0,0.921,1,1,-1.82898766833703
22,1,1,35,1,1,0.801,-1,-1,-1.98840299345655
22,1,1,36,1,1,0.961,1,1,-2.68267565635788
22,1,1,37,-1,0,0.8,1,1,-1.77696488932332
22,1,1,38,-1,0,1.1,-1,-1,-2.68888843958403
22,1,1,39,-1,1,0.921,-1,-1,-1.10511220435052
22,1,1,40,1,1,1.501,-1,1,-1.98840299345655
22,1,1,41,1,1,1.261,1,1,0.440705776769319
22,1,1,42,1,1,1.061,1,1,-0.425780486144469
22,1,1,43,1,1,1.081,1,1,-1.28464114697026
22,1,1,44,1,0,1.09,1,1,-1.19176576210075
22,1,1,45,1,1,1.421,1,-1,-1.15053108007029
22,1,1,46,-1,0,1.131,1,1,0.168312866366832
22,1,1,47,-1,0,1.261,-1,-1,-0.966893266166598
22,1,1,48,1,1,1.03,-1,-1,-0.425780486144469
22,1,1,49,-1,0,0.831,1,1,-1.43211565584733
22,1,1,50,1,1,0.941,-1,-1,-2.49981195707708
22,1,1,51,1,0,1.011,1,1,-1.88156038120726
22,1,1,52,-1,0,1.271,1,-1,-1.52471344511159
22,1,1,53,1,1,1.06,-1,-1,-0.386496456253137
22,1,1,54,-1,0,1.221,1,1,-1.28933075818598
22,1,1,55,-1,1,0.851,-1,-1,-0.586095166620728
22,1,1,56,1,1,1.211,-1,1,-2.38153450801549
22,1,1,57,-1,0,1.241,1,1,-0.626994511641315
22,1,1,58,-1,0,1.171,-1,-1,-0.5052918891506
22,1,1,59,1,1,1.171,-1,-1,-0.794040687443588
22,1,1,60,1,1,1.191,1,1,-0.794040687443588
22,1,1,61,1,1,0.941,1,1,-0.709816281205854
22,1,1,62,-1,0,0.83,1,1,-1.88156038120726
22,1,1,63,-1,0,1.24,-1,-1,-2.50580031701284
22,1,1,64,1,1,0.911,-1,-1,-0.509301024656518
22,1,1,65,1,1,1.2,1,1,-2.04269755372702
22,1,1,66,-1,0,1.021,1,1,-0.672375710458332
22,1,1,67,1,1,1.051,-1,-1,-1.47576292861818
22,1,1,68,1,1,1.07,1,1,-1.33173744897436
22,1,1,69,-1,1,1.021,1,1,-1.24263245897355
22,1,1,70,1,1,1.171,-1,1,-1.47576292861818
22,1,1,71,-1,0,1.051,1,1,-0.794040687443588
22,1,1,72,-1,1,1.13,-1,-1,-1.33173744897436
22,1,1,73,1,1,1.351,-1,1,-0.971292498939754
22,1,1,74,-1,0,1.061,1,1,-0.0829189456827773
22,1,1,75,-1,1,0.981,-1,-1,-1.28464114697026
22,1,1,76,1,1,1.05,-1,1,-1.67452393845104
22,1,1,77,-1,1,1.171,1,1,-1.3364717019028
22,1,1,78,1,0,0.911,-1,1,-0.794040687443588
22,1,1,79,-1,0,1.041,1,-1,-2.04269755372702
22,1,1,80,-1,0,0.91,-1,-1,-1.379284009258
22,1,1,81,-1,0,1.131,-1,-1,-2.04815975342576
22,1,1,82,1,1,1.02,-1,-1,-0.966893266166598
22,1,1,83,1,1,1.011,1,1,-1.48063635607896
22,1,1,84,1,1,0.92,1,1,-1.52471344511159
22,1,1,85,1,1,1.321,1,1,-1.99380585365741
22,1,1,86,-1,1,1.341,1,1,-0.1946002626879
22,1,1,87,1,1,1.131,-1,1,-0.119868092798297
22,1,1,88,-1,0,0.81,1,1,-0.966893266166598
22,1,1,89,1,0,0.98,-1,-1,-2.62710711930769
22,1,1,90,-1,0,0.991,1,-1,-1.67959617991647
22,1,1,91,-1,1,1.001,-1,-1,-1.62408403017376
22,1,1,92,-1,1,0.961,-1,1,-1.57415055523007
22,1,1,93,1,1,1.021,-1,1,-1.77696488932332
22,1,1,94,1,1,1.001,1,1,-1.47576292861818
22,1,1,95,1,1,1.09,1,1,-1.57415055523007
22,1,1,96,1,0,0.981,1,1,-1.15053108007029
22,1,1,97,-1,0,1.251,1,-1,-1.67452393845104
22,1,1,98,-1,1,1.091,-1,-1,-0.465377290265845
22,1,1,99,-1,1,1.05,-1,1,-1.1459704815611
22,1,1,100,1,1,1.221,-1,1,-1.3364717019028
22,1,1,101,-1,0,1.071,1,1,-0.586095166620728
22,1,1,102,-1,0,1.091,-1,-1,-1.23798665543556
22,1,1,103,-1,0,1.251,-1,-1,-1.1459704815611
22,1,1,104,1,1,0.981,-1,-1,-0.465377290265845
22,1,1,105,-1,0,1.241,1,1,-1.67452393845104
22,1,1,106,-1,1,0.94,-1,-1,-0.5052918891506
22,1,1,107,-1,0,1.251,-1,1,-1.88684834802737
22,1,1,108,1,1,1.08,-1,-1,-0.465377290265845
22,1,1,109,1,1,1.031,1,1,-1.19636856883907
22,1,1,110,1,1,1.111,1,1,-1.4272895202665
22,1,1,111,1,1,1.13,1,1,-1.05562590226636
22,1,1,112,1,1,1.101,1,1,-0.971292498939754
22,1,1,113,1,0,1.382,1,1,-1.10059304699661
22,1,1,114,-1,0,1.321,1,-1,0.029909385526227
22,1,1,115,-1,0,1.121,-1,-1,-0.1946002626879
22,1,1,116,1,0,1.381,-1,-1,-1.01106169435699
22,1,1,117,-1,0,1.231,1,-1,0.0263094343550937
22,1,1,118,-1,0,1.201,-1,-1,-0.545529425192304
22,1,1,119,-1,0,1.261,-1,-1,-0.668232992746263
22,1,2,1,1,1,1.641,-1,-1,1.61564813271908
22,1,2,2,1,1,1.671,1,1,0.88419900395147
22,1,2,3,1,1,1.401,1,1,0.974298068224364
22,1,2,4,1,1,1.681,1,1,0.0978179606951042
22,1,2,5,1,1,1.671,1,1,1.00397197681705
22,1,2,6,-1,0,1.352,1,1,0.974298068224364
22,1,2,7,-1,0,1.451,-1,-1,-0.0792390843785456
22,1,2,8,1,1,1.391,-1,-1,0.272216345924449
22,1,2,9,-1,0,1.361,1,1,0.0621922186291871
22,1,2,10,-1,0,2.241,-1,-1,-0.0462422873819921
22,1,2,11,1,1,1.321,-1,-1,2.43397083332643
22,1,2,12,1,1,1.311,1,1,-0.1946002626879
22,1,2,13,-1,0,1.37,1,1,-0.232391723604496
22,1,2,14,-1,0,1.491,-1,-1,-0.0134629736005616
22,1,2,15,-1,0,1.501,-1,-1,0.40746145294395
22,1,2,16,1,1,1.271,-1,-1,0.440705776769319
22,1,2,17,-1,0,1.421,1,1,-0.386496456253137
22,1,2,18,-1,0,1.681,-1,-1,0.168312866366832
22,1,2,19,-1,0,1.471,-1,-1,1.00397197681705
22,1,2,20,1,1,1.241,-1,-1,0.340298618245216
22,1,2,21,-1,0,1.281,1,1,-0.5052918891506
22,1,2,22,-1,0,1.541,-1,-1,-0.347520298098578
22,1,2,23,-1,0,1.661,-1,-1,0.571504435271994
22,1,2,24,-1,0,1.611,-1,-1,0.944446043867883
22,1,2,25,1,1,1.612,-1,-1,0.792437501853849
22,1,2,26,-1,0,2.012,1,1,0.795523652946222
22,1,2,27,1,1,1.511,-1,-1,1.89788070749712
22,1,2,28,1,1,1.482,1,1,0.473729353124966
22,1,2,29,-1,0,1.261,1,1,0.377350368071625
22,1,2,30,-1,0,1.681,-1,-1,-0.425780486144469
22,1,2,31,-1,0,1.512,-1,-1,1.00397197681705
22,1,2,32,1,1,1.531,-1,-1,0.477019682272948
22,1,2,33,-1,0,1.311,1,1,0.539125855243853
22,1,2,34,1,1,1.401,-1,-1,-0.232391723604496
22,1,2,35,-1,0,1.391,1,1,0.0978179606951042
22,1,2,36,-1,0,1.221,-1,-1,0.0621922186291871
22,1,2,37,1,1,1.24,-1,-1,-0.586095166620728
22,1,2,38,1,1,1.251,1,1,-0.509301024656518
22,1,2,39,-1,0,1.361,1,1,-0.465377290265845
22,1,2,40,1,0,1.542,-1,-1,-0.0462422873819921
22,1,2,41,1,1,1.411,1,-1,0.574730729466079
22,1,2,42,1,1,1.591,1,1,0.133190316960844
22,1,2,43,-1,0,1.411,1,1,0.730308869707142
22,1,2,44,-1,0,1.411,-1,-1,0.133190316960844
22,1,2,45,-1,0,1.501,-1,-1,0.133190316960844
22,1,2,46,1,1,1.701,-1,-1,0.440705776769319
22,1,2,47,-1,0,1.711,1,1,1.06279386093002
22,1,2,48,1,1,1.101,-1,-1,1.09194595099909
22,1,2,49,1,1,1.481,1,1,-1.10059304699661
22,1,2,50,-1,0,2.372,1,1,0.373993410586242
22,1,2,51,1,1,1.681,-1,-1,2.71651224003373
22,1,2,52,-1,0,1.861,1,1,1.00397197681705
22,1,2,53,1,1,1.611,-1,-1,1.5098848205377
22,1,2,54,-1,0,1.861,1,1,0.792437501853849
22,1,2,55,-1,0,1.742,-1,-1,1.5098848205377
22,1,2,56,-1,0,1.712,-1,-1,1.18124652694811
22,1,2,57,-1,0,1.571,-1,-1,1.09485178358294
22,1,2,58,1,1,1.471,-1,-1,0.667394275777922
22,1,2,59,-1,0,1.291,1,1,0.340298618245216
22,1,2,60,1,1,1.391,-1,-1,-0.308847223555945
22,1,2,61,1,1,1.531,1,1,0.0621922186291871
22,1,2,62,-1,0,1.331,1,1,0.539125855243853
22,1,2,63,1,1,1.341,-1,-1,-0.157093807959138
22,1,2,64,-1,0,1.561,1,1,-0.119868092798297
22,1,2,65,-1,0,1.471,-1,-1,0.635635979317404
22,1,2,66,-1,0,1.411,-1,-1,0.340298618245216
22,1,2,67,-1,0,1.491,-1,-1,0.133190316960844
22,1,2,68,1,1,1.461,-1,-1,0.40746145294395
22,1,2,69,-1,0,1.301,1,1,0.306373982433787
22,1,2,70,1,1,1.372,-1,-1,-0.270472555338843
22,1,2,71,-1,0,1.271,1,1,-0.00620792880445054
22,1,2,72,-1,0,1.431,-1,-1,-0.386496456253137
22,1,2,73,1,1,1.161,-1,-1,0.203189112558968
22,1,2,74,1,1,1.13,1,1,-0.83669388478413
22,1,2,75,1,1,1.641,1,1,-0.971292498939754
22,1,2,76,1,1,1.541,1,1,0.88419900395147
22,1,2,77,1,1,1.662,1,1,0.571504435271994
22,1,2,78,1,1,1.651,1,1,0.947439322517235
22,1,2,79,1,0,2.071,1,1,0.914413752571545
22,1,2,80,1,1,1.511,1,-1,2.04162160045124
22,1,2,81,-1,0,1.481,1,1,0.473729353124966
22,1,2,82,-1,0,2.011,-1,-1,0.373993410586242
22,1,2,83,1,1,1.171,-1,-1,1.89540825786838
22,1,2,84,1,1,1.091,1,1,-0.794040687443588
22,1,2,85,1,1,1.421,1,1,-1.1459704815611
22,1,2,86,1,1,1.601,1,1,0.168312866366832
22,1,2,87,-1,0,1.361,1,1,0.761470201764462
22,1,2,88,-1,0,1.782,-1,-1,-0.0462422873819921
22,1,2,89,1,1,1.601,-1,-1,1.29415335848231
22,1,2,90,1,1,1.781,1,1,0.761470201764462
22,1,2,91,-1,0,1.351,1,1,1.29136170400218
22,1,2,92,1,1,1.291,-1,-1,-0.0829189456827773
22,1,2,93,1,1,1.531,1,1,-0.308847223555945
22,1,2,94,-1,0,1.471,1,1,0.539125855243853
22,1,2,95,-1,0,1.531,-1,-1,0.340298618245216
22,1,2,96,-1,0,1.712,-1,-1,0.539125855243853
22,1,2,97,1,1,1.632,-1,-1,1.09485178358294
22,1,2,98,-1,0,1.421,1,1,0.856847886477528
22,1,2,99,1,1,1.461,-1,-1,0.168312866366832
22,1,2,100,-1,0,1.351,1,1,0.306373982433787
22,1,2,101,1,1,1.521,-1,-1,-0.0829189456827773
22,1,2,102,1,1,1.371,1,1,0.50653509427853
22,1,2,103,1,1,1.38,1,1,-0.0098341282547603
22,1,2,104,-1,0,1.381,1,1,0.0227068754682873
22,1,2,105,-1,0,1.761,-1,-1,0.0263094343550937
22,1,2,106,1,0,1.691,-1,-1,1.23519699274133
22,1,2,107,1,1,1.581,1,-1,1.03346988254439
22,1,2,108,-1,0,1.701,1,1,0.698951058848543
22,1,2,109,1,1,1.791,-1,-1,1.06279386093002
22,1,2,110,1,1,2.182,1,1,1.31920798238206
22,1,2,111,1,1,1.931,1,1,2.30128079803321
22,1,2,112,-1,0,1.511,1,1,1.69352027157805
22,1,2,113,-1,0,1.591,-1,-1,0.473729353124966
22,1,2,114,-1,0,1.471,-1,-1,0.730308869707142
22,1,2,115,-1,0,1.702,-1,-1,0.340298618245216
22,1,2,116,1,1,1.541,-1,-1,1.06571677157882
22,1,2,117,-1,0,1.412,1,1,0.571504435271994
22,1,2,118,1,1,1.291,-1,-1,0.136713754816875
22,1,2,119,1,1,1.592,1,1,-0.308847223555945
22,1,3,1,1,1,1.982,1,-1,1.17839075177589
22,1,3,2,-1,0,1.371,1,1,1.82316724942055
22,1,3,3,1,1,1.821,-1,-1,-0.0098341282547603
22,1,3,4,1,1,1.912,1,1,1.40182337590809
22,1,3,5,-1,0,1.571,1,1,1.64434302249033
22,1,3,6,-1,0,1.601,-1,-1,0.667394275777922
22,1,3,7,1,1,1.422,-1,-1,0.761470201764462
22,1,3,8,-1,1,1.521,1,1,0.17181151746136
22,1,3,9,1,1,1.501,-1,1,0.50653509427853
22,1,3,10,-1,0,2.021,1,1,0.440705776769319
22,1,3,11,-1,1,1.421,-1,-1,1.92007761562188
22,1,3,12,1,1,1.701,-1,1,0.168312866366832
22,1,3,13,-1,0,1.681,1,1,1.06279386093002
22,1,3,14,1,1,1.431,-1,-1,1.00397197681705
22,1,3,15,-1,0,1.561,1,1,0.203189112558968
22,1,3,16,1,0,1.491,-1,-1,0.635635979317404
22,1,3,17,1,1,1.692,1,-1,0.40746145294395
22,1,3,18,1,1,1.41,1,1,1.0364100731862
22,1,3,19,1,1,1.641,1,1,0.129664381098324
22,1,3,20,-1,0,1.341,1,1,0.88419900395147
22,1,3,21,1,1,1.681,-1,-1,-0.119868092798297
22,1,3,22,1,1,1.471,1,1,1.00397197681705
22,1,3,23,-1,0,1.33,1,1,0.340298618245216
22,1,3,24,-1,0,1.471,-1,-1,-0.160831750506967
22,1,3,25,-1,1,1.481,-1,-1,0.340298618245216
22,1,3,26,-1,1,1.502,-1,1,0.373993410586242
22,1,3,27,-1,0,1.541,-1,1,0.444018019532954
22,1,3,28,-1,0,1.371,-1,-1,0.571504435271994
22,1,3,29,-1,0,1.301,-1,-1,-0.0098341282547603
22,1,3,30,-1,0,1.231,-1,-1,-0.270472555338843
22,1,3,31,1,1,2.102,-1,-1,-0.545529425192304
22,1,3,32,-1,0,1.321,1,1,2.11551383061995
22,1,3,33,-1,0,1.26,-1,-1,-0.1946002626879
22,1,3,34,-1,0,1.321,-1,-1,-0.429726009814927
22,1,3,35,-1,0,1.331,-1,-1,-0.1946002626879
22,1,3,36,-1,0,1.371,-1,-1,-0.157093807959138
22,1,3,37,1,1,1.721,-1,-1,-0.0098341282547603
22,1,3,38,1,1,1.861,1,1,1.12092815612903
22,1,3,39,-1,0,1.471,1,1,1.5098848205377
22,1,3,40,-1,0,1.091,-1,-1,0.340298618245216
22,1,3,41,-1,0,1.601,-1,-1,-1.1459704815611
22,1,3,42,-1,0,1.471,-1,-1,0.761470201764462
22,1,3,43,-1,0,1.281,-1,-1,0.340298618245216
22,1,3,44,1,1,1.471,-1,-1,-0.347520298098578
22,1,3,45,1,1,1.241,1,1,0.340298618245216
22,1,3,46,-1,1,2.292,1,1,-0.5052918891506
22,1,3,47,1,1,1.601,-1,1,2.54588376138122
22,1,3,48,1,1,1.481,1,1,0.761470201764462
22,1,3,49,-1,0,2.132,1,1,0.373993410586242
22,1,3,50,1,1,1.491,-1,-1,2.18599208601641
22,1,3,51,1,1,1.561,1,1,0.40746145294395
22,1,3,52,1,1,1.291,1,1,0.635635979317404
22,1,3,53,1,0,1.532,1,1,-0.308847223555945
22,1,3,54,1,1,1.171,1,-1,0.542373215676415
22,1,3,55,-1,1,1.281,1,1,-0.794040687443588
22,1,3,56,-1,0,1.211,-1,1,-0.347520298098578
22,1,3,57,1,1,1.351,-1,-1,-0.626994511641315
22,1,3,58,-1,1,1.611,1,1,-0.0829189456827773
22,1,3,59,-1,0,1.562,-1,1,0.792437501853849
22,1,3,60,-1,0,1.321,-1,-1,0.638820950496234
22,1,3,61,-1,0,1.241,-1,-1,-0.1946002626879
22,1,3,62,-1,0,1.251,-1,-1,-0.5052918891506
22,1,3,63,-1,0,1.511,-1,-1,-0.465377290265845
22,1,3,64,-1,0,1.341,-1,-1,0.473729353124966
22,1,3,65,1,1,1.32,-1,-1,-0.119868092798297
22,1,3,66,1,1,1.331,1,1,-0.198366512262642
22,1,3,67,1,1,1.261,1,1,-0.157093807959138
22,1,3,68,-1,1,1.321,1,1,-0.425780486144469
22,1,3,69,-1,0,1.061,-1,1,-0.1946002626879
22,1,3,70,1,1,1.391,-1,-1,-1.28464114697026
22,1,3,71,1,1,1.341,1,1,0.0621922186291871
22,1,3,72,1,1,1.261,1,1,-0.119868092798297
22,1,3,73,1,1,1.281,1,1,-0.425780486144469
22,1,3,74,1,1,1.29,1,1,-0.347520298098578
22,1,3,75,1,1,1.221,1,1,-0.312701026403388
22,1,3,76,1,1,1.231,1,1,-0.586095166620728
22,1,3,77,-1,1,1.331,1,1,-0.545529425192304
22,1,3,78,1,1,1.251,-1,1,-0.157093807959138
22,1,3,79,1,1,1.171,1,1,-0.465377290265845
22,1,3,80,-1,0,1.261,1,1,-0.794040687443588
22,1,3,81,1,1,1.761,-1,-1,-0.425780486144469
22,1,3,82,1,1,1.332,1,1,1.23519699274133
22,1,3,83,1,1,1.291,1,1,-0.153358672728543
22,1,3,84,-1,0,1.761,1,1,-0.308847223555945
22,1,3,85,1,0,1.061,-1,-1,1.23519699274133
22,1,3,86,1,1,1.511,1,-1,-1.28464114697026
22,1,3,87,-1,0,1.211,1,1,0.473729353124966
22,1,3,88,-1,0,1.421,-1,-1,-0.626994511641315
22,1,3,89,-1,0,1.201,-1,-1,0.168312866366832
22,1,3,90,1,0,1.681,-1,-1,-0.668232992746263
22,1,3,91,-1,0,1.431,1,-1,1.00397197681705
22,1,3,92,-1,0,2.012,-1,-1,0.203189112558968
22,1,3,93,-1,0,1.441,-1,-1,1.89788070749712
22,1,3,94,1,0,1.411,-1,-1,0.237822485986015
22,1,3,95,-1,0,1.612,1,-1,0.133190316960844
22,1,3,96,1,1,1.681,-1,-1,0.795523652946222
22,1,3,97,-1,1,1.461,1,1,1.00397197681705
22,1,3,98,1,0,1.402,-1,1,0.306373982433787
22,1,3,99,-1,0,1.381,1,-1,0.101366539030293
22,1,3,100,1,0,1.662,-1,-1,0.0263094343550937
22,1,3,101,-1,0,1.331,1,-1,0.947439322517235
22,1,3,102,-1,0,1.661,-1,-1,-0.157093807959138
22,1,3,103,1,0,1.551,-1,-1,0.944446043867883
22,1,3,104,-1,0,2.412,1,-1,0.603673579294014
